Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Norville,,,,,,,,0.0,1.0,-75.0,
Walkervale,,,,,,,,0.0,0.0,-100.0,
Avenell Heights,,,,,370.0,,2.77,2.0,4.0,33.33,
Gayndah,,,,,,,,0.0,0.0,0.0,
Mundubbera,,,,,,,,0.0,0.0,0.0,
Gin Gin,,,,,,,,0.0,1.0,100.0,
Kingaroy,267500.0,-0.97,18.88,34.42,350.0,6.8,6.06,1.0,9.0,80.0,40.0
Monto,,,,,,,,0.0,0.0,0.0,
Eidsvold,,,,,,,,0.0,0.0,0.0,
Nanango,,,,,320.0,,10.34,0.0,0.0,0.0,
Cooloola,,,,,,,,0.0,0.0,0.0,
Gympie,422500.0,7.69,30.0,20.71,325.0,4.0,1.56,1.0,5.0,-50.0,73.0
Kilkivan,,,,,,,,0.0,0.0,0.0,
Booral,,,,,,,,0.0,0.0,0.0,
River Heads,,,,,,,,0.0,0.0,-100.0,
Craignish,,,,,,,,0.0,0.0,0.0,
Dundowran Beach,,,,,,,,0.0,0.0,0.0,
Pialba,467500.0,5.14,21.42,4.0,450.0,5.0,9.75,5.0,16.0,60.0,98.0
Eli Waters,,,,,,,,0.0,1.0,0.0,
Point Vernon,,,,,,,,0.0,1.0,0.0,
Scarness,560000.0,7.69,18.51,31.76,415.0,3.85,18.57,0.0,8.0,-27.27,51.0
Kawungan,,,,,,,,1.0,4.0,100.0,
Urangan,499000.0,4.06,7.31,20.38,465.0,4.84,10.71,12.0,64.0,0.0,169.0
Wondunna,,,,,,,,0.0,1.0,100.0,
Fraser,,,,,,,,0.0,1.0,100.0,
Tinana,,,,,,,,0.0,5.0,100.0,
Adelaide,460000.0,2.44,7.72,6.97,550.0,6.21,10.0,64.0,157.0,-18.23,113.0
North Adelaide,520000.0,7.77,18.18,8.33,480.0,4.8,11.62,6.0,16.0,-51.52,51.0
Aldgate,,,,,,,,0.0,0.0,0.0,
Stirling,,,,,,,,0.0,5.0,400.0,
Hahndorf,,,,,,,,0.0,0.0,-100.0,
Echunga,,,,,,,,0.0,0.0,0.0,
Lobethal,,,,,,,,0.0,0.0,-100.0,
Woodside,,,,,,,,0.0,0.0,0.0,
Mount Barker,,,,,355.0,,1.42,2.0,3.0,-50.0,63.0
Nairne,,,,,,,,0.0,0.0,-100.0,
Uraidla,,,,,,,,0.0,0.0,0.0,
Summertown,,,,,,,,0.0,0.0,0.0,
Wattle Park,,,,,,,,0.0,0.0,-100.0,
Beaumont,,,,,,,,1.0,1.0,100.0,
Glen Osmond,,,,,,,,0.0,0.0,0.0,
Toorak Gardens,,,,,480.0,,11.62,1.0,1.0,-75.0,20.0
Athelstone,,,,,,,,0.0,2.0,-50.0,
Paradise,,,,,,,,4.0,2.0,-60.0,
Newton,,,,,490.0,,,0.0,0.0,0.0,
Rostrevor,,,,,400.0,,5.26,0.0,0.0,-100.0,
Magill,499000.0,2.56,55.93,51.21,460.0,4.79,21.05,6.0,3.0,-66.67,26.0
Payneham,,,,,430.0,,13.15,1.0,1.0,0.0,30.0
Felixstow,,,,,,,,0.0,0.0,0.0,
Marden,,,,,475.0,,13.09,5.0,4.0,-33.33,46.0
Nailsworth,,,,,,,,2.0,2.0,0.0,
Broadview,,1.63,,,450.0,,3.44,3.0,1.0,-80.0,34.0
Walkerville,400000.0,0.0,1.26,6.66,495.0,6.43,3.12,3.0,7.0,-41.67,90.0
Goodwood,,,,,480.0,,15.66,3.0,2.0,-50.0,31.0
Millswood,,,,,,,,0.0,0.0,0.0,
Unley,500000.0,3.52,,50.37,455.0,4.73,13.75,3.0,3.0,200.0,30.0
Parkside,535000.0,-1.39,-25.7,16.81,470.0,4.56,17.5,0.0,10.0,25.0,44.0
Gawler,,,,,,,,1.0,1.0,0.0,
Lewiston,,,,,,,,0.0,0.0,0.0,
Two Wells,,,,,,,,0.0,0.0,0.0,
Craigmore,,,,,,,,0.0,0.0,0.0,
Blakeview,,,,,,,,0.0,0.0,0.0,
Davoren Park,,,,,,,,0.0,1.0,0.0,
Elizabeth,,,,,,,,0.0,0.0,0.0,
Elizabeth East,,,,,,,,1.0,1.0,-50.0,
Munno Para West,,,,,,,,0.0,0.0,0.0,
Angle Vale,,,,,,,,0.0,0.0,0.0,
One Tree Hill,,,,,,,,0.0,0.0,0.0,
Elizabeth North,,,,,,,,0.0,2.0,0.0,
Waterloo Corner,,,,,,,,0.0,0.0,0.0,
Blair Athol,,,,,,,,0.0,0.0,-100.0,
Windsor Gardens,,,,,420.0,,13.51,0.0,2.0,0.0,
Northfield,,,,,,,,2.0,2.0,-33.33,
Valley View,,,,,,,,0.0,0.0,0.0,
Gilles Plains,,,,,,,,0.0,1.0,0.0,
Dry Creek,,,,,,,,0.0,0.0,0.0,
Ingle Farm,,,,,,,,0.0,1.0,0.0,
Para Hills,,,,,,,,1.0,2.0,100.0,
Parafield Gardens,,,,,,,,1.0,1.0,-50.0,
Paralowie,,,,,,,,5.0,3.0,-25.0,
Salisbury East,,,,,385.0,,20.31,1.0,2.0,-66.67,29.0
Salisbury North,,,,,,,,1.0,1.0,-50.0,
Mawson Lakes,427000.0,6.96,27.46,42.8,480.0,5.84,14.28,15.0,15.0,-25.0,29.0
Globe Derby Park,,,,,,,,0.0,0.0,0.0,
Pooraka,,,,,435.0,,,2.0,4.0,100.0,108.0
Cavan,,,,,,,,,,,
Golden Grove,,,,,,,,0.0,2.0,100.0,
Greenwith,,,,,,,,1.0,1.0,100.0,
Highbury,,,,,,,,1.0,0.0,0.0,
Dernancourt,,,,,,,,1.0,0.0,0.0,
Hope Valley,487500.0,,,50.0,,,,3.0,8.0,60.0,19.0
Modbury,,,,,410.0,,9.33,3.0,2.0,0.0,
Modbury Heights,,,,,,,,2.0,2.0,100.0,
Redwood Park,,,,,,,,0.0,0.0,0.0,
St Agnes,,,,,,,,2.0,2.0,0.0,
Ridgehaven,,,,,,,,1.0,2.0,0.0,37.0
Edwardstown,395000.0,0.0,13.66,,440.0,5.79,15.78,7.0,4.0,-33.33,27.0
Hallett Cove,,,,,,,,1.0,0.0,0.0,
Marino,,,,,,,,0.0,1.0,100.0,
Seaview Downs,,,,,,,,0.0,1.0,100.0,
Mitchell Park,455000.0,0.0,31.88,,410.0,4.68,5.12,5.0,5.0,100.0,37.0
Morphettville,,,,,460.0,,15.0,2.0,1.0,-50.0,
Sheidow Park,,,,,,,,0.0,0.0,0.0,
Trott Park,,,,,,,,0.0,1.0,100.0,
Warradale,,-2.89,,,475.0,,13.09,0.0,2.0,-33.33,28.0
Belair,,,,,,,,0.0,0.0,0.0,
Bellevue Heights,,,,,,,,0.0,0.0,0.0,
Blackwood,,,,,450.0,,12.5,4.0,3.0,0.0,27.0
Colonel Light Gardens,,,,,,,,0.0,0.0,0.0,
Panorama,,,,,,,,0.0,0.0,0.0,
Aberfoyle Park,,,,,,,,2.0,0.0,0.0,
Aldinga,,,,,,,,0.0,1.0,100.0,
Christie Downs,,,,,,,,5.0,4.0,100.0,
Christies Beach,,,,,360.0,,2.85,4.0,1.0,100.0,21.0
Coromandel Valley,,,,,,,,0.0,0.0,0.0,
Flagstaff Hill,,,,,,,,0.0,0.0,0.0,
Hackham,,,,,,,,0.0,0.0,-100.0,
Onkaparinga Hills,,,,,,,,0.0,0.0,0.0,
Hackham West,,,,,,,,0.0,0.0,0.0,
Huntfield Heights,,,,,,,,0.0,1.0,100.0,
Happy Valley,,,,,,,,0.0,0.0,-100.0,
McLaren Vale,,,,,,,,1.0,2.0,100.0,
Morphett Vale,439000.0,7.59,18.97,37.18,400.0,4.73,14.28,11.0,11.0,-21.43,22.0
Reynella,,,,,,,,0.0,0.0,-100.0,63.0
Willunga,,,,,,,,0.0,0.0,0.0,
Seaford,550000.0,0.0,0.0,1.01,450.0,4.25,7.14,3.0,17.0,-26.09,61.0
Seaford Meadows,,,,,,,,2.0,1.0,0.0,
Seaford Rise,,,,,,,,0.0,0.0,-100.0,
Moana,,,,,,,,1.0,0.0,-100.0,
Beverley,,,,,,,,0.0,0.0,-100.0,
Flinders Park,,,,,,,,2.0,1.0,0.0,
Henley Beach,895000.0,,,49.79,480.0,2.78,6.66,6.0,5.0,-37.5,48.0
Hindmarsh,,,,,,,,0.0,0.0,0.0,
Brompton,,,,,515.0,,4.04,0.0,0.0,-100.0,
Royal Park,,,,,,,,2.0,1.0,-50.0,
Hendon,,,,,,,,0.0,0.0,0.0,
Seaton,,,,,400.0,,14.28,3.0,2.0,-75.0,20.0
West Lakes,585000.0,0.0,-2.34,12.5,550.0,4.88,10.0,2.0,4.0,-33.33,25.0
Largs Bay,,,,,420.0,,5.0,5.0,1.0,-50.0,
Semaphore,,,,,450.0,,28.57,1.0,1.0,-66.67,
North Haven,,,,,,,,2.0,2.0,0.0,
Port Adelaide,,,,,450.0,,32.35,0.0,2.0,0.0,
Fulham,,,,,450.0,,21.62,1.0,0.0,-100.0,
Lockleys,,,,,410.0,,13.88,3.0,3.0,0.0,23.0
Plympton,399000.0,14.0,27.68,53.46,390.0,5.08,8.33,4.0,9.0,28.57,40.0
West Beach,,,,,450.0,,12.5,3.0,1.0,-80.0,45.0
Angaston,,,,,,,,0.0,0.0,-100.0,
Lyndoch,,,,,,,,0.0,0.0,0.0,
Mallala,,,,,,,,0.0,0.0,0.0,
Nuriootpa,,,,,,,,0.0,0.0,-100.0,
Tanunda,,,,,,,,2.0,1.0,-66.67,
Clare,,,,,,,,2.0,1.0,100.0,
Goyder,,,,,,,,,,,
Wakefield,,,,,,,,0.0,0.0,0.0,
Jamestown,,,,,,,,0.0,0.0,0.0,
Peterborough,,,,,,,,0.0,1.0,0.0,
Port Pirie,,,,,220.0,,,0.0,0.0,0.0,
Kadina,,,,,,,,0.0,1.0,0.0,
Moonta,,,,,,,,0.0,0.0,-100.0,
Wallaroo,,,,,,,,0.0,0.0,-100.0,
Ceduna,,,,,,,,0.0,0.0,0.0,
Kimba,,,,,,,,0.0,0.0,0.0,
Cleve,,,,,,,,0.0,0.0,0.0,
Elliston,,,,,,,,0.0,0.0,0.0,
Port Lincoln,317500.0,3.33,6.18,32.84,290.0,4.74,9.43,6.0,8.0,-27.27,238.0
Whyalla,177000.0,5.6,10.62,4.11,270.0,7.93,12.5,2.0,2.0,-71.43,85.0
Coober Pedy,,,,,,,,0.0,0.0,0.0,
Quorn,,,,,,,,0.0,0.0,0.0,
Port Augusta,,,,,240.0,,-4.0,14.0,0.0,-100.0,
Roxby Downs,,-7.84,,,295.0,,-1.67,0.0,4.0,-66.67,536.0
Goolwa,,,,,,,,4.0,1.0,-50.0,
Port Elliot,,,,,,,,0.0,1.0,100.0,
Strathalbyn,,,,,,,,1.0,0.0,0.0,
Victor Harbor,462500.0,,8.82,40.57,385.0,4.32,11.59,3.0,4.0,300.0,31.0
Yankalilla,,,,,,,,0.0,0.0,0.0,
Kingston,,,,,460.0,,15.0,3.0,11.0,450.0,
Robe,,,,,,,,0.0,4.0,100.0,
Millicent,,,,,190.0,,11.76,0.0,3.0,-25.0,
Naracoorte,,,,,,,,1.0,2.0,100.0,
Penola,,,,,,,,0.0,1.0,-66.67,
Wattle Range,,,,,,,,,,,
Mount Gambier,279000.0,7.6,17.22,21.83,260.0,4.84,0.0,12.0,19.0,35.71,60.0
Barmera,,,,,,,,0.0,0.0,-100.0,
Berri,,,,,,,,0.0,0.0,-100.0,
Karoonda,,,,,,,,0.0,0.0,0.0,
Lameroo,,,,,,,,0.0,0.0,0.0,
Loxton,,,,,,,,0.0,0.0,0.0,
Mannum,,,,,,,,0.0,0.0,-100.0,
Murray Bridge,,,,,,,,1.0,2.0,-33.33,
Renmark,,,,,270.0,,14.89,0.0,0.0,0.0,
Waikerie,,,,,,,,0.0,0.0,0.0,
Augusta,,,,,,,,0.0,1.0,0.0,
Margaret River,469500.0,11.9,20.38,30.77,500.0,5.53,21.95,0.0,6.0,100.0,43.0
Busselton,,,,,,,,0.0,1.0,-50.0,
Australind,434000.0,-2.27,14.51,33.53,555.0,6.64,18.08,0.0,1.0,-50.0,60.0
Leschenault,,,,,,,,0.0,0.0,0.0,
Capel,,,,,,,,0.0,1.0,-50.0,
College Grove,,,,,,,,0.0,0.0,0.0,
Carey Park,400000.0,11.14,26.98,33.77,520.0,6.76,,1.0,5.0,66.67,67.0
Collie,,,,,,,,1.0,1.0,-50.0,49.0
Dardanup,,,,,,,,0.0,0.0,0.0,
Davenport,,,,,,,,,,,
Eaton,436000.0,14.32,45.33,30.14,570.0,6.79,32.55,0.0,1.0,0.0,47.0
Pelican Point,,,,,,,,0.0,0.0,0.0,
Harvey,,,,,,,,0.0,0.0,0.0,
East Bunbury,475000.0,10.28,35.71,36.1,515.0,5.63,22.61,1.0,3.0,0.0,57.0
Waroona,,,,,,,,0.0,3.0,100.0,
Dalyellup,,,,,,,,0.0,0.0,0.0,
Gelorup,,,,,,,,0.0,1.0,100.0,
Stratham,,,,,,,,0.0,0.0,0.0,
South Bunbury,479000.0,5.27,37.24,45.59,500.0,5.42,19.04,2.0,13.0,30.0,51.0
Bunbury,499000.0,1.11,3.52,21.85,500.0,5.21,11.11,0.0,14.0,-58.82,207.0
Withers,219000.0,0.0,20.0,75.2,330.0,7.83,10.0,1.0,8.0,33.33,173.0
Usher,,,,,,,,0.0,0.0,0.0,
Bridgetown,,,,,,,,0.0,0.0,0.0,
Boyup Brook,,,,,,,,0.0,1.0,100.0,
Donnybrook,,,,,,,,0.0,0.0,-100.0,
Balingup,,,,,,,,0.0,0.0,0.0,
Manjimup,,,,,,,,1.0,3.0,0.0,
Pemberton,,,,,,,,0.0,0.0,-100.0,
Dawesville,,-0.52,,,,,,0.0,2.0,0.0,139.0
Bouvard,,,,,,,,2.0,1.0,0.0,
Falcon,,,,,,,,0.0,6.0,200.0,
Wannanup,,,,,,,,0.0,2.0,100.0,
Greenfields,,,,,,,,2.0,8.0,700.0,38.0
Halls Head,529000.0,-0.11,32.58,54.67,550.0,5.4,0.0,5.0,19.0,111.11,67.0
Erskine,,,,,500.0,,25.0,0.0,1.0,-50.0,75.0
Mandurah,429000.0,8.96,34.06,40.65,450.0,5.45,12.5,11.0,60.0,27.66,78.0
Pinjarra,,,,,,,,0.0,2.0,0.0,
City Beach,,,,,,,,0.0,0.0,-100.0,
Cottesloe,1625000.0,-3.58,132.97,137.22,680.0,2.17,22.52,0.0,14.0,-12.5,100.0
Floreat,800000.0,0.0,4.57,15.1,800.0,5.2,6.66,0.0,1.0,-80.0,77.0
Mosman Park,490000.0,22.5,40.2,40.0,500.0,5.3,16.27,8.0,26.0,52.94,133.0
Peppermint Grove,,,,,,,,0.0,1.0,100.0,
Nedlands,1295000.0,8.0,11.3,26.96,550.0,2.2,11.11,1.0,32.0,-8.57,273.0
Dalkeith,,,,,,,,0.0,2.0,-66.67,
Crawley,828500.0,0.0,27.65,50.63,575.0,3.6,17.34,1.0,11.0,-63.33,84.0
Swanbourne,,,,,730.0,,4.28,0.0,0.0,0.0,107.0
Mount Claremont,,,,,,,,0.0,0.0,0.0,
Mount Hawthorn,637000.0,14.59,,32.7,660.0,5.38,20.0,0.0,5.0,150.0,44.0
Leederville,580000.0,-2.53,4.12,13.72,625.0,5.6,20.19,3.0,20.0,42.86,105.0
Mount Lawley,420000.0,0.0,15.06,20.34,500.0,6.19,11.11,4.0,31.0,-26.19,62.0
North Perth,449000.0,0.0,9.77,12.53,600.0,6.94,20.0,1.0,6.0,-14.29,90.0
Subiaco,605000.0,0.58,10.2,8.03,600.0,5.15,1.69,4.0,51.0,-25.0,90.0
Shenton Park,587500.0,15.0,30.55,36.94,650.0,5.75,25.0,1.0,16.0,33.33,88.0
Wembley,370000.0,6.56,23.74,51.02,495.0,6.95,19.27,12.0,49.0,16.67,56.0
West Leederville,449000.0,0.62,15.42,19.73,515.0,5.96,5.1,7.0,11.0,-8.33,50.0
Glendalough,357000.0,7.69,25.26,43.08,480.0,6.99,14.28,0.0,18.0,50.0,43.0
East Perth,525000.0,2.24,16.66,14.37,650.0,6.43,12.06,4.0,89.0,-11.0,107.0
Highgate,475000.0,8.0,21.17,31.94,500.0,5.47,5.26,4.0,8.0,-60.0,78.0
Bassendean,449000.0,10.13,14.39,12.53,530.0,6.13,17.77,0.0,3.0,-66.67,60.0
Eden Hill,,,,,,,,0.0,0.0,0.0,
Embleton,,,,,,,,0.0,0.0,-100.0,
Bedford,,,,,,,,0.0,2.0,100.0,
Maylands,389000.0,8.59,31.86,30.1,460.0,6.14,12.19,7.0,45.0,-28.57,54.0
Morley,479000.0,2.13,39.04,35.11,640.0,6.94,31.95,1.0,12.0,100.0,47.0
Noranda,,,,,,,,0.0,0.0,-100.0,
Chidlow,,,,,,,,0.0,0.0,0.0,
Glen Forrest,,,,,,,,0.0,0.0,0.0,
Helena Valley,,,,,,,,0.0,0.0,0.0,
Koongamia,,,,,,,,0.0,0.0,-100.0,
Mundaring,,,,,,,,0.0,1.0,-50.0,
Swan View,,,,,,,,1.0,3.0,200.0,
Midvale,,,,,,,,0.0,1.0,100.0,
Ballajura,,,,,,,,0.0,0.0,0.0,
Beechboro,,,,,,,,0.0,0.0,0.0,
Bullsbrook,,,,,,,,0.0,0.0,0.0,
Gidgegannup,,,,,,,,0.0,0.0,0.0,
Hazelmere,,,,,,,,0.0,0.0,0.0,
Lockridge,,,,,,,,1.0,4.0,300.0,
Kiara,,,,,,,,0.0,0.0,0.0,
Lexia,,,,,,,,,,,
Middle Swan,,,,,,,,0.0,0.0,0.0,
Herne Hill,339500.0,1.31,-11.13,-3.0,340.0,5.2,6.25,1.0,12.0,-7.69,94.0
Midland,399000.0,11.76,24.68,37.82,500.0,6.51,19.04,7.0,32.0,28.0,54.0
Stratton,,,,,,,,0.0,0.0,0.0,
Jane Brook,,,,,,,,0.0,0.0,0.0,
The Vines,,,,,,,,0.0,0.0,0.0,
Aveley,,,,,,,,0.0,0.0,0.0,
Brabham,,,,,,,,0.0,0.0,0.0,
Henley Brook,,,,,,,,0.0,0.0,0.0,
Ellenbrook,400000.0,2.57,29.44,35.59,500.0,6.5,19.04,0.0,5.0,25.0,39.0
Craigie,,,,,,,,0.0,2.0,100.0,
Beldon,,,,,,,,0.0,1.0,0.0,
Currambine,434500.0,7.51,18.07,31.66,530.0,6.34,10.41,0.0,0.0,-100.0,54.0
Kinross,,,,,,,,0.0,0.0,0.0,
Duncraig,,,,,620.0,,12.72,0.0,2.0,100.0,
Greenwood,,,,,,,,0.0,4.0,100.0,
Heathridge,,,,,,,,0.0,4.0,300.0,
Connolly,,,,,,,,0.0,0.0,-100.0,
Hillarys,649000.0,0.0,10.0,44.22,,,,2.0,9.0,80.0,103.0
Burns Beach,,,,,,,,0.0,0.0,0.0,
Joondalup,475000.0,11.12,28.72,36.1,525.0,5.74,16.66,2.0,10.0,-37.5,65.0
Edgewater,,,,,,,,1.0,1.0,0.0,
Kingsley,,,,,,,,0.0,3.0,-25.0,
Mullaloo,,,,,,,,0.0,0.0,-100.0,
Kallaroo,,,,,,,,0.0,3.0,200.0,
Ocean Reef,,,,,,,,0.0,0.0,-100.0,
Padbury,,,,,,,,0.0,2.0,100.0,
Sorrento,600000.0,10.34,-64.4,160.86,,,,0.0,10.0,11.11,89.0
Marmion,,,,,,,,0.0,0.0,-100.0,
Woodvale,,,,,,,,0.0,0.0,0.0,
Balcatta,600000.0,7.86,50.0,50.37,590.0,5.11,18.0,3.0,11.0,-15.38,61.0
Hamersley,,,,,,,,0.0,1.0,0.0,
Balga,480000.0,11.89,37.53,45.45,540.0,5.85,16.12,2.0,15.0,66.67,41.0
Mirrabooka,,,,,,,,0.0,2.0,-60.0,
Innaloo,549000.0,8.27,26.2,25.48,650.0,6.15,18.18,8.0,11.0,-31.25,101.0
Doubleview,562000.0,,49.86,40.85,550.0,5.08,14.58,0.0,5.0,25.0,60.0
Karrinyup,1440000.0,6.87,67.44,97.26,735.0,2.65,20.49,0.0,13.0,8.33,123.0
Gwelup,,,,,,,,0.0,0.0,0.0,
Carine,,,,,,,,0.0,1.0,-80.0,
Nollamara,460500.0,0.0,22.8,24.45,590.0,6.66,24.21,1.0,4.0,-50.0,51.0
Westminster,499000.0,,42.57,47.19,570.0,5.93,26.66,2.0,9.0,0.0,32.0
Osborne Park,319000.0,8.31,18.14,33.47,450.0,7.33,15.38,5.0,22.0,46.67,58.0
Trigg,,,,,575.0,,17.34,0.0,1.0,0.0,
North Beach,,,,,650.0,,6.55,1.0,5.0,25.0,
Watermans Bay,,,,,,,,0.0,0.0,-100.0,
Tuart Hill,400000.0,5.4,31.36,39.37,500.0,6.5,12.35,2.0,12.0,0.0,71.0
Joondanna,412500.0,0.25,20.43,18.19,550.0,6.93,19.56,0.0,6.0,-25.0,35.0
Wembley Downs,,,,,535.0,,18.88,0.0,5.0,-44.44,
Churchlands,450000.0,6.5,12.5,13.35,590.0,6.81,15.68,0.0,6.0,-33.33,49.0
Woodlands,,,,,,,,0.0,2.0,100.0,
Yokine,389000.0,7.14,21.56,19.69,500.0,6.68,13.63,2.0,14.0,40.0,41.0
Coolbinia,,,,,,,,0.0,8.0,166.67,
Menora,,,,,,,,0.0,0.0,0.0,
Dianella,454500.0,-4.06,28.57,51.5,470.0,5.37,6.81,2.0,15.0,-28.57,52.0
Alexander Heights,,,,,,,,0.0,2.0,100.0,
Koondoola,,,,,,,,0.0,0.0,-100.0,
Butler,,,,,,,,0.0,0.0,-100.0,
Merriwa,,,,,,,,0.0,1.0,-50.0,
Ridgewood,,,,,,,,0.0,0.0,0.0,
Carramar,,,,,,,,0.0,0.0,0.0,
Clarkson,379000.0,0.0,16.61,35.84,550.0,7.54,29.41,0.0,1.0,-50.0,39.0
Girrawheen,397000.0,,,,,,,0.0,1.0,0.0,34.0
Marangaroo,,,,,,,,1.0,1.0,-50.0,
Mindarie,,,,,,,,0.0,7.0,-36.36,65.0
Quinns Rocks,,,,,,,,0.0,0.0,-100.0,
Tapping,,,,,,,,0.0,0.0,0.0,
Ashby,,,,,365.0,,,1.0,1.0,100.0,
Sinagra,,,,,,,,0.0,0.0,0.0,
Alkimos,,,,,,,,0.0,2.0,-50.0,
Eglinton,,,,,,,,0.0,1.0,100.0,
Carabooda,,,,,,,,0.0,0.0,0.0,
Pinjar,,,,,,,,0.0,0.0,0.0,
Two Rocks,,,,,,,,0.0,0.0,0.0,
Yanchep,,,,,,,,0.0,6.0,100.0,66.0
Hocking,,,,,,,,0.0,0.0,0.0,
Pearsall,,,,,,,,0.0,0.0,0.0,
Landsdale,,,,,,,,0.0,0.0,0.0,
Madeley,,,,,,,,0.0,0.0,0.0,
Darch,,,,,,,,0.0,0.0,0.0,
Wanneroo,,,,,,,,0.0,2.0,-33.33,
Wungong,,,,,,,,0.0,0.0,0.0,
Brookdale,,,,,,,,0.0,0.0,0.0,
Ashendon,,,,,,,,,,,
Camillo,,,,,,,,0.0,3.0,0.0,
Champion Lakes,,,,,,,,0.0,0.0,0.0,
Kelmscott,,,,,575.0,,27.77,0.0,6.0,20.0,49.0
Mount Nasura,,,,,,,,0.0,1.0,100.0,
Mount Richon,,,,,,,,0.0,0.0,0.0,
Bedfordale,,,,,,,,0.0,0.0,0.0,
Roleystone,,,,,,,,0.0,0.0,0.0,
Seville Grove,,,,,,,,0.0,1.0,100.0,
Harrisdale,,,,,,,,0.0,0.0,0.0,
Piara Waters,,,,,,,,0.0,0.0,0.0,
Forrestdale,,,,,,,,0.0,0.0,0.0,
East Victoria Park,360000.0,11.59,16.5,-4.0,540.0,7.8,20.0,3.0,14.0,-44.0,57.0
Carlisle,,,,,600.0,,9.09,1.0,5.0,-58.33,
Victoria Park,350000.0,0.0,12.9,8.52,500.0,7.42,19.04,4.0,39.0,-13.33,63.0
Lathlain,449000.0,0.0,21.51,19.09,500.0,5.79,17.64,1.0,9.0,0.0,71.0
Burswood,590000.0,0.0,-8.53,-1.67,700.0,6.16,16.66,1.0,35.0,-18.6,153.0
Cloverdale,440000.0,9.89,21.54,29.79,570.0,6.73,15.15,0.0,14.0,-6.67,71.0
Kewdale,425000.0,5.54,19.71,21.42,575.0,7.03,27.77,3.0,11.0,83.33,84.0
Rivervale,479000.0,5.55,20.05,23.13,600.0,6.51,20.0,13.0,62.0,-8.82,96.0
Bentley,399500.0,0.5,17.84,33.38,550.0,7.15,27.9,2.0,5.0,-50.0,53.0
Wilson,,,,,,,,0.0,2.0,0.0,
St James,359500.0,5.42,,10.61,,,,0.0,5.0,150.0,63.0
Canning Vale,,,,,550.0,,23.59,0.0,0.0,-100.0,225.0
Cannington,450000.0,0.22,13.35,28.57,600.0,6.93,25.0,4.0,25.0,-24.24,136.0
Queens Park,,,,,590.0,,34.09,1.0,3.0,-70.0,75.0
Ferndale,,,,,,,,1.0,3.0,-25.0,
Lynwood,,,,,,,,0.0,0.0,0.0,
Riverton,,,,,,,,0.0,2.0,100.0,
Shelley,,,,,620.0,,,0.0,3.0,-40.0,
Rossmoyne,,,,,,,,0.0,0.0,-100.0,
Welshpool,,,,,,,,0.0,0.0,0.0,
Willetton,,,,,,,,0.0,6.0,-33.33,
Beckenham,410000.0,5.26,20.94,36.66,550.0,6.97,22.22,2.0,9.0,-55.0,105.0
Kenwick,,,,,,,,0.0,3.0,100.0,
Langford,,,,,,,,0.0,3.0,100.0,
Gosnells,429000.0,7.69,43.0,56.0,500.0,6.06,25.0,0.0,9.0,80.0,44.0
Southern River,,,,,,,,0.0,0.0,0.0,
Maddington,399000.0,3.93,14.0,,550.0,7.16,48.64,0.0,3.0,-50.0,51.0
Orange Grove,,,,,,,,0.0,0.0,0.0,
Martin,,,,,,,,1.0,2.0,100.0,
Thornlie,350000.0,4.8,17.05,20.68,520.0,7.72,30.0,2.0,5.0,-50.0,177.0
Forrestfield,,,,,,,,0.0,0.0,-100.0,
High Wycombe,,,,,,,,0.0,1.0,100.0,
Kalamunda,549500.0,3.14,12.71,-5.67,,,,0.0,4.0,33.33,98.0
Maida Vale,,,,,,,,0.0,0.0,0.0,
Gooseberry Hill,,,,,,,,0.0,0.0,0.0,
Lesmurdie,,,,,,,,0.0,1.0,100.0,
Bickley,,,,,,,,0.0,0.0,0.0,
Carmel,,,,,,,,0.0,0.0,0.0,
Byford,,,,,,,,0.0,2.0,100.0,
Mundijong,,,,,,,,0.0,0.0,0.0,
Serpentine,,,,,,,,0.0,0.0,0.0,
Jarrahdale,,,,,,,,0.0,0.0,0.0,
Manning,,,,,,,,0.0,1.0,-50.0,
South Perth,681500.0,11.61,21.15,31.31,630.0,4.8,18.86,9.0,75.0,-32.43,155.0
Banjup,,,,,,,,0.0,0.0,0.0,
Bibra Lake,,,,,,,,0.0,0.0,-100.0,
Coolbellup,470000.0,4.56,34.67,47.33,520.0,5.75,15.55,1.0,6.0,-45.45,50.0
Hamilton Hill,349000.0,6.66,29.73,29.73,500.0,7.44,20.48,2.0,8.0,-46.67,77.0
North Coogee,649500.0,8.16,18.09,8.43,695.0,5.56,15.83,2.0,10.0,-16.67,84.0
South Lake,,,,,,,,0.0,1.0,100.0,
Cockburn Central,419000.0,4.01,7.43,17.2,550.0,6.82,15.78,6.0,22.0,-12.0,75.0
Spearwood,362500.0,0.0,3.86,20.83,555.0,7.96,23.33,1.0,10.0,11.11,63.0
Success,399000.0,5.27,15.65,21.09,480.0,6.25,11.62,6.0,25.0,66.67,78.0
Hammond Park,,,,,,,,0.0,1.0,-66.67,
Yangebup,,,,,,,,0.0,2.0,100.0,
Beeliar,,,,,450.0,,7.14,1.0,5.0,66.67,179.0
Wattleup,,,,,,,,1.0,1.0,100.0,
Jandakot,,,,,,,,0.0,0.0,0.0,
