Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Lower King,585000.0,8.53,14.81,19.63,465.0,4.13,1.08,1.0,8.0,-46.67,51.0
Denmark,677500.0,3.46,13.01,4.23,460.0,3.53,9.52,2.0,24.0,-22.58,72.0
Gnowangerup,217000.0,-17.81,,44.66,,,,0.0,5.0,0.0,113.0
Katanning,299000.0,1.83,13.04,32.88,350.0,6.08,14.75,1.0,32.0,-17.95,147.0
Kojonup,317500.0,0.0,32.84,41.11,,,,0.0,13.0,-7.14,237.0
Little Grove,777000.0,3.0,26.96,23.33,525.0,3.51,0.96,2.0,10.0,25.0,60.0
Elleker,,,,,,,,1.0,2.0,100.0,
Mckail,552500.0,4.4,12.18,15.34,590.0,5.55,20.4,1.0,19.0,-34.48,86.0
Willyung,,,,,,,,0.0,0.0,-100.0,
Stirling Range National Park,,,,,,,,,,,
Chittering,870000.0,3.94,8.88,34.05,,,,0.0,8.0,-38.46,76.0
Cunderdin,292000.0,0.18,24.25,29.77,,,,0.0,4.0,-63.64,269.0
Dowerin,,,,,,,,0.0,2.0,-60.0,
Gingin,675000.0,10.65,22.72,30.05,,,,2.0,3.0,-50.0,99.0
Dandaragan,,,,,,,,0.0,4.0,-20.0,
Merredin,259500.0,4.21,15.33,20.69,365.0,7.31,10.6,2.0,29.0,-36.96,135.0
Moora,298500.0,6.88,20.36,17.05,,,,1.0,14.0,-41.67,204.0
Mukinbudin,,,,,,,,0.0,2.0,-75.0,
Northam,420000.0,2.43,28.44,31.66,350.0,4.33,9.37,7.0,54.0,-23.94,87.0
Toodyay,639000.0,-1.55,18.55,29.09,,,,1.0,11.0,-31.25,82.0
York,515000.0,8.69,27.31,37.7,350.0,3.53,0.0,2.0,35.0,-12.5,144.0
Brookton,,,,,,,,0.0,4.0,33.33,
Kulin,,,,,,,,0.0,2.0,100.0,
Murray,,,,,,,,,,,
Narrogin,285000.0,0.0,2.7,14.45,325.0,5.92,8.33,2.0,19.0,-47.22,114.0
Wagin,279000.0,7.84,16.25,34.45,,,,0.0,14.0,0.0,68.0
Broome,780000.0,2.74,21.97,30.21,800.0,5.33,14.28,4.0,17.0,-34.62,98.0
Derby,300000.0,7.14,7.14,-8.4,400.0,6.93,5.26,5.0,29.0,16.0,170.0
Halls Creek,,,,,,,,0.0,0.0,0.0,
Kununurra,459000.0,0.84,6.74,6.74,555.0,6.28,5.71,2.0,39.0,-15.22,198.0
Roebuck,,,,,,,,0.0,0.0,-100.0,
Newman,349000.0,1.47,0.0,-0.86,675.0,10.05,9.75,7.0,64.0,-7.25,140.0
Port Hedland,790000.0,1.27,5.47,5.47,1400.0,9.21,12.0,1.0,26.0,-7.14,160.0
South Hedland,495000.0,0.0,5.54,24.06,895.0,9.4,11.87,10.0,90.0,5.88,110.0
Karratha,,,,,280.0,,0.0,0.0,0.0,-100.0,
Roebourne,,,,,,,,0.0,4.0,-42.86,
Esperance,485000.0,0.0,2.1,12.79,400.0,4.28,8.1,0.0,19.0,5.56,191.0
Carnarvon,315000.0,-1.53,0.0,12.5,350.0,5.77,0.0,0.0,3.0,50.0,204.0
Exmouth,800000.0,0.0,7.38,18.95,900.0,5.85,15.38,1.0,19.0,-13.64,114.0
Boulder,310000.0,4.04,4.37,8.77,505.0,8.47,1.0,7.0,48.0,17.07,118.0
Kalgoorlie,359000.0,-6.76,2.57,13.24,580.0,8.4,11.53,9.0,40.0,2.56,108.0
Coolgardie,210000.0,4.31,-9.68,0.0,380.0,9.4,0.0,0.0,6.0,-33.33,116.0
Norseman,120000.0,17.64,33.33,14.83,,,,2.0,15.0,0.0,203.0
Leinster,,,,,,,,,,,
Leonora,,,,,,,,0.0,1.0,-50.0,
Geraldton,438000.0,6.53,26.95,20.0,465.0,5.52,16.25,4.0,37.0,-21.28,92.0
Irwin,,,,,,,,0.0,0.0,0.0,
Meekatharra,,,,,,,,0.0,1.0,-75.0,
Morawa,179000.0,3.03,27.85,75.49,,,,1.0,5.0,-28.57,203.0
Northampton,430000.0,14.0,25.0,34.37,,,,0.0,7.0,0.0,110.0
Mullewa,,,,,,,,2.0,4.0,100.0,
Greenough,,14.41,,,,,,0.0,2.0,-66.67,
Bridgewater,425000.0,1.31,-1.05,-5.35,435.0,5.32,1.16,1.0,19.0,-26.92,132.0
Gagebrook,385000.0,0.0,,4.33,430.0,5.8,4.87,0.0,7.0,-22.22,83.0
Brighton,3450000.0,2.94,4.54,9.52,1300.0,1.95,4.0,23.0,145.0,7.41,95.0
Pontville,,,,,,,,0.0,7.0,16.67,
Old Beach,745000.0,-0.54,0.33,8.75,580.0,4.04,7.4,5.0,36.0,-44.62,112.0
Otago,,,,,,,,1.0,6.0,-14.29,
Bellerive,850000.0,6.91,4.67,-1.45,560.0,3.42,1.81,2.0,17.0,-34.62,97.0
Rosny,895000.0,1.12,0.0,7.83,660.0,3.83,1.53,1.0,4.0,-20.0,66.0
Cambridge,775000.0,-1.28,-7.19,-13.41,580.0,3.89,20.83,3.0,8.0,300.0,66.0
Geilston Bay,705000.0,1.07,1.43,-3.43,595.0,4.38,6.25,6.0,20.0,0.0,52.0
Risdon,,,,,,,,1.0,2.0,0.0,
Howrah,729000.0,-0.54,-7.43,-5.94,580.0,4.13,1.75,11.0,42.0,-34.38,87.0
Tranmere,1199500.0,11.62,34.02,36.69,630.0,2.73,5.0,8.0,21.0,50.0,49.0
Lindisfarne,750000.0,4.31,0.33,-3.23,565.0,3.91,2.72,4.0,24.0,-38.46,77.0
Warrane,547000.0,0.0,1.29,-4.87,520.0,4.94,6.12,4.0,9.0,-10.0,70.0
Risdon Vale,460000.0,0.0,2.22,-2.13,460.0,5.2,2.22,0.0,24.0,41.18,58.0
Rokeby,630000.0,5.71,7.69,8.62,550.0,4.53,14.58,8.0,52.0,-20.0,101.0
South Arm,745000.0,-2.3,-4.19,0.67,,,,3.0,15.0,114.29,124.0
Austins Ferry,615000.0,3.5,-4.66,0.0,555.0,4.69,5.71,4.0,21.0,-16.0,131.0
Granton,889000.0,0.79,13.24,18.69,500.0,2.92,,0.0,8.0,14.29,100.0
Berriedale,595000.0,1.7,3.11,4.38,495.0,4.32,3.12,3.0,21.0,16.67,89.0
Chigwell,495000.0,1.25,5.43,5.31,480.0,5.04,3.22,0.0,7.0,-12.5,54.0
Derwent Park,550000.0,1.53,7.63,,460.0,4.34,-8.0,1.0,7.0,16.67,156.0
Lutana,595000.0,0.33,0.0,-4.8,520.0,4.54,1.96,6.0,19.0,35.71,78.0
Glenorchy,565000.0,3.09,-1.74,-1.74,510.0,4.69,2.0,16.0,86.0,14.67,99.0
Rosetta,649000.0,0.0,-1.52,0.0,550.0,4.4,10.0,1.0,17.0,13.33,177.0
Moonah,635000.0,5.83,6.72,2.41,520.0,4.25,4.0,9.0,31.0,19.23,97.0
New Norfolk,472500.0,-0.43,-4.55,-0.53,450.0,4.95,0.0,4.0,77.0,16.67,118.0
West Moonah,625000.0,0.81,2.45,-9.1,510.0,4.24,2.0,5.0,19.0,-24.0,109.0
Huntingfield,,,,,,,,0.0,7.0,40.0,
Kingston Beach,990000.0,0.0,-0.51,4.76,650.0,3.41,8.33,4.0,16.0,23.08,106.0
Blackmans Bay,895000.0,0.0,6.86,6.54,585.0,3.39,6.36,9.0,51.0,10.87,90.0
Snug,750000.0,1.35,7.91,-5.67,,,,0.0,7.0,-22.22,147.0
Taroona,900000.0,0.0,0.55,-11.99,620.0,3.58,4.2,3.0,16.0,33.33,57.0
Bonnet Hill,,,,,,,,0.0,0.0,-100.0,
Hobart,880000.0,3.52,3.52,-1.68,600.0,3.54,1.69,1.0,8.0,0.0,82.0
Lenah Valley,750000.0,-1.32,-2.6,-5.67,595.0,4.12,3.47,6.0,24.0,-22.58,91.0
Mount Stuart,937500.0,-0.79,-2.09,-5.31,590.0,3.27,6.3,2.0,8.0,-38.46,98.0
Mount Nelson,895000.0,0.85,2.87,-8.21,570.0,3.31,3.63,5.0,16.0,33.33,61.0
Dynnyrne,1075000.0,,20.11,20.44,575.0,2.78,-0.87,4.0,11.0,175.0,137.0
New Town,870000.0,5.0,-2.8,-7.94,570.0,3.4,3.63,5.0,40.0,25.0,102.0
Sandy Bay,1290000.0,3.03,7.5,-0.77,640.0,2.57,7.56,9.0,69.0,-12.66,102.0
South Hobart,880000.0,0.84,7.31,3.52,550.0,3.25,-0.91,5.0,15.0,-48.28,86.0
Fern Tree,802500.0,,,,,,,1.0,9.0,28.57,159.0
West Hobart,950000.0,0.0,2.7,-4.53,600.0,3.28,1.69,5.0,27.0,0.0,110.0
Dodges Ferry,709000.0,3.73,9.24,19.15,490.0,3.59,3.15,4.0,25.0,-3.85,96.0
Sorell,677000.0,-0.37,1.04,0.29,530.0,4.07,1.92,6.0,55.0,7.84,113.0
Kings Meadows,535000.0,3.94,7.21,-2.56,465.0,4.51,3.33,8.0,39.0,39.29,66.0
Launceston,699500.0,-0.08,4.09,-5.35,480.0,3.56,0.0,6.0,34.0,9.68,98.0
Legana,701500.0,0.0,6.2,5.48,520.0,3.85,4.0,5.0,53.0,-5.36,125.0
Mowbray,429000.0,-1.84,-1.38,-1.38,450.0,5.45,4.65,8.0,43.0,53.57,77.0
Newnham,499000.0,3.12,0.8,0.8,450.0,4.68,0.0,7.0,36.0,9.09,76.0
Prospect Vale,629000.0,-0.64,-0.95,-3.09,495.0,4.09,7.6,7.0,29.0,-14.71,86.0
Blackstone,734500.0,-0.14,0.06,8.01,500.0,3.53,9.89,1.0,22.0,10.0,968.0
Ravenswood,375000.0,1.09,7.44,7.44,395.0,5.47,6.75,3.0,15.0,-11.76,92.0
Riverside,645000.0,7.67,3.61,8.4,485.0,3.91,4.3,8.0,44.0,0.0,80.0
South Launceston,550000.0,0.73,0.18,-7.57,480.0,4.53,2.12,2.0,27.0,-37.21,121.0
Summerhill,537500.0,1.4,-0.47,1.6,480.0,4.64,2.12,1.0,12.0,0.0,51.0
Trevallyn,647000.0,0.15,-4.86,-6.91,500.0,4.01,6.38,5.0,48.0,14.29,109.0
Waverley,,,,,1550.0,,-3.13,2.0,3.0,-50.0,67.0
West Launceston,625000.0,4.34,4.25,2.54,480.0,3.99,0.0,5.0,31.0,10.71,99.0
Youngtown,595000.0,0.33,-0.67,-5.34,530.0,4.63,6.0,7.0,37.0,5.71,85.0
Relbia,,,,,,,,1.0,11.0,83.33,
Beauty Point,495000.0,0.41,10.0,15.11,,,,2.0,22.0,4.76,112.0
Deloraine,599000.0,3.47,3.72,14.09,450.0,3.9,4.65,3.0,42.0,44.83,112.0
Grindelwald,849000.0,3.03,6.25,4.94,,,,1.0,7.0,-12.5,133.0
Lanena,,,,,,,,0.0,5.0,66.67,
Hadspen,570000.0,-2.84,4.68,5.55,465.0,4.24,-3.13,1.0,14.0,-6.67,79.0
Carrick,600000.0,0.08,-19.47,,,,,0.0,7.0,-36.36,146.0
Westbury,549000.0,-1.4,-13.82,-8.05,460.0,4.35,2.22,2.0,24.0,-20.0,132.0
Dilston,,,,,,,,2.0,11.0,57.14,
George Town,430000.0,7.15,8.86,14.66,390.0,4.71,2.63,5.0,59.0,51.28,101.0
Perth,894000.0,6.2,39.57,32.44,725.0,4.21,12.4,22.0,173.0,-2.26,100.0
Evandale,,,,,580.0,,5.45,2.0,1.0,-50.0,
St Helens,599000.0,0.0,-3.39,5.64,400.0,3.47,-4.77,3.0,60.0,15.38,183.0
Scamander,695000.0,-0.72,-0.58,8.59,400.0,2.99,6.66,1.0,21.0,0.0,208.0
Scottsdale,460000.0,4.65,5.74,15.28,350.0,3.95,0.0,3.0,25.0,0.0,90.0
Bridport,769500.0,-1.98,2.73,10.71,430.0,2.9,7.5,0.0,40.0,25.0,119.0
Kettering,1100000.0,-6.61,14.28,15.78,,,,1.0,11.0,-31.25,162.0
Cygnet,685000.0,5.38,1.85,-5.2,480.0,3.64,-4.0,3.0,25.0,13.64,133.0
Geeveston,550000.0,-2.12,-6.78,-4.35,440.0,4.16,22.22,2.0,19.0,-9.52,139.0
Dover,550000.0,0.0,3.77,0.18,450.0,4.25,-2.18,2.0,20.0,5.26,139.0
Huonville,675000.0,0.0,-1.46,0.74,480.0,3.69,5.49,2.0,50.0,8.7,121.0
Franklin,899000.0,1.12,-12.3,-15.91,695.0,4.02,0.72,5.0,22.0,22.22,
Triabunna,550000.0,-4.35,-5.99,-16.67,420.0,3.97,10.52,4.0,29.0,52.63,189.0
Bicheno,799000.0,0.5,0.5,5.82,385.0,2.5,-4.94,0.0,31.0,-8.82,201.0
Acton,,,,,,,,,,,
Upper Burnie,437000.0,1.16,1.62,9.52,400.0,4.75,5.26,2.0,16.0,-40.74,115.0
Burnie,629500.0,5.17,18.99,26.15,375.0,3.09,5.63,1.0,10.0,-41.18,165.0
Wivenhoe,,,,,,,,0.0,2.0,100.0,
Parklands,550000.0,0.0,0.0,-4.19,420.0,3.97,0.0,2.0,7.0,-46.15,120.0
Camdale,,,,,,,,0.0,1.0,0.0,
Penguin,635000.0,9.07,-1.56,-1.56,425.0,3.48,-1.17,10.0,41.0,86.36,98.0
Sulphur Creek,725000.0,1.82,-6.15,5.07,,,,0.0,9.0,0.0,147.0
Romaine,499000.0,3.52,2.88,0.0,440.0,4.58,3.52,3.0,12.0,9.09,127.0
Havenview,450000.0,,-7.98,,,,,0.0,4.0,0.0,
Somerset,482500.0,1.96,12.2,9.65,400.0,4.31,3.89,2.0,34.0,25.93,78.0
Ulverstone,559500.0,0.91,12.12,13.03,450.0,4.18,12.5,9.0,54.0,-20.59,95.0
West Ulverstone,585000.0,8.09,10.58,27.17,410.0,3.64,1.23,6.0,39.0,-17.02,118.0
Wynyard,544500.0,-2.73,1.77,6.76,420.0,4.01,5.0,5.0,71.0,-5.33,125.0
Devonport,499000.0,0.8,2.88,4.17,430.0,4.48,7.5,11.0,85.0,-32.54,88.0
East Devonport,457500.0,-3.65,-7.39,1.66,430.0,4.88,8.86,6.0,41.0,57.69,88.0
Latrobe,599000.0,-1.67,-6.26,6.01,450.0,3.9,4.65,10.0,56.0,19.15,98.0
Miandetta,545000.0,-0.73,-0.73,11.45,460.0,4.38,2.22,3.0,14.0,-33.33,137.0
Don,,,,,,,,0.0,3.0,-25.0,
Port Sorell,784000.0,0.0,-1.88,-1.88,490.0,3.25,8.88,2.0,35.0,29.63,160.0
Quoiba,,,,,,,,2.0,4.0,33.33,
Spreyton,699000.0,6.47,0.0,7.7,,,,3.0,22.0,144.44,64.0
Sheffield,519000.0,3.8,-3.89,4.0,,,,0.0,21.0,23.53,103.0
Railton,410000.0,0.0,5.94,14.2,,,,1.0,5.0,25.0,73.0
Turners Beach,692500.0,-2.12,2.59,2.59,470.0,3.52,8.04,3.0,15.0,-28.57,90.0
Forth,682500.0,,-1.09,-8.88,,,,2.0,8.0,33.33,152.0
Smithton,430000.0,7.59,4.87,13.45,380.0,4.59,5.55,1.0,65.0,10.17,151.0
Darwin City,510000.0,-2.98,3.03,9.09,660.0,6.72,1.53,0.0,3.0,200.0,
East Point,,,,,,,,,,,
Fannie Bay,1025000.0,,,,700.0,3.55,-12.5,4.0,12.0,-20.0,81.0
The Gardens,,,,,,,,0.0,3.0,-50.0,
Larrakeyah,852500.0,-11.23,,-38.89,790.0,4.81,-12.23,1.0,7.0,-46.15,
Ludmilla,690000.0,0.0,,-1.43,690.0,5.2,22.12,3.0,3.0,-40.0,116.0
The Narrows,,,,,,,,1.0,6.0,100.0,
Parap,865000.0,,8.12,,800.0,4.8,6.66,3.0,5.0,-16.67,127.0
Stuart Park,909000.0,0.0,6.0,5.69,650.0,3.71,0.0,4.0,25.0,-21.88,272.0
Woolner,,,,,750.0,,,1.0,4.0,-20.0,
Winnellie,,,,,,,,0.0,1.0,-50.0,
Alawa,610000.0,-0.41,5.26,17.87,590.0,5.02,0.0,1.0,7.0,-46.15,132.0
Anula,585000.0,11.59,9.34,7.33,600.0,5.33,0.0,1.0,8.0,14.29,59.0
Berrimah,,,,,,,,5.0,9.0,80.0,
Brinkin,,,,,,,,1.0,4.0,0.0,
Nakara,670000.0,,,15.02,650.0,5.04,4.0,3.0,7.0,-36.36,88.0
Buffalo Creek,,,,,,,,,,,
Charles Darwin,,,,,,,,,,,
Coconut Grove,650000.0,0.0,,8.33,610.0,4.88,-12.86,3.0,4.0,-33.33,123.0
East Arm,,,,,,,,,,,
Jingili,655000.0,2.46,23.81,13.41,,,,1.0,3.0,-40.0,68.0
Karama,523500.0,2.46,4.8,6.83,550.0,5.46,0.0,1.0,14.0,-53.33,359.0
Leanyer,580000.0,0.0,-3.34,0.0,650.0,5.82,4.83,5.0,12.0,-57.14,100.0
Malak,545000.0,0.95,2.83,1.01,590.0,5.62,-5.6,6.0,4.0,-71.43,185.0
Marrara,,,,,,,,0.0,2.0,-33.33,
Millner,,-2.18,,,,,,1.0,4.0,-63.64,61.0
Moil,530000.0,-3.58,-3.64,-3.64,640.0,6.27,-1.54,1.0,2.0,-81.82,52.0
Nightcliff,1125000.0,14.58,37.61,32.35,680.0,3.14,3.81,4.0,13.0,116.67,98.0
Rapid Creek,730000.0,-4.58,0.0,-0.35,700.0,4.98,12.0,2.0,3.0,-50.0,52.0
Tiwi,570000.0,-2.16,5.16,5.65,600.0,5.47,0.0,2.0,6.0,20.0,82.0
Wagaman,547500.0,-0.37,7.35,-4.37,600.0,5.69,0.0,1.0,3.0,-57.14,82.0
Wanguri,675000.0,0.0,5.46,6.21,,,,1.0,7.0,75.0,34.0
Wulagi,548000.0,1.03,-0.37,-7.12,620.0,5.88,3.33,1.0,7.0,-61.11,122.0
Howard Springs,875000.0,8.86,12.17,10.06,,,,1.0,11.0,-57.69,103.0
Humpty Doo,750000.0,0.0,-2.16,2.04,760.0,5.26,16.92,3.0,24.0,-29.41,210.0
Koolpinyah,,,,,,,,,,,
Weddell,,,,,,,,,,,
Bakewell,489000.0,1.22,-1.22,-1.12,580.0,6.16,5.45,5.0,3.0,-82.35,96.0
Driver,510000.0,2.88,4.61,6.25,550.0,5.6,1.85,4.0,10.0,-56.52,286.0
Marlow Lagoon,,,,,,,,1.0,7.0,600.0,
Gray,424500.0,-1.28,-1.85,-2.42,550.0,6.73,7.84,3.0,7.0,-50.0,142.0
Moulden,440000.0,1.75,11.39,11.39,520.0,6.14,4.0,1.0,8.0,-68.0,141.0
Palmerston,982500.0,-2.17,-0.76,10.7,620.0,3.28,0.0,7.0,15.0,87.5,
Bellamack,615000.0,-5.94,-0.81,3.36,650.0,5.49,-3.71,9.0,21.0,-19.23,131.0
Woodroffe,462500.0,-2.16,2.77,0.76,560.0,6.29,1.81,4.0,5.0,-82.76,215.0
East Side,599000.0,-3.29,-7.78,-4.77,565.0,4.9,-5.84,1.0,24.0,50.0,169.0
Larapinta,417500.0,0.11,-4.03,-12.11,605.0,7.53,8.03,2.0,21.0,40.0,133.0
Mount Johns,,,,,,,,1.0,5.0,400.0,
Petermann,,,,,,,,,,,
Simpson,,,,,,,,0.0,3.0,0.0,
Ross,,,,,,,,2.0,8.0,-20.0,
Sandover,,,,,,,,,,,
Tanami,,,,,,,,,,,
Yuendumu,,,,,,,,,,,
Anmatjere,,,,,,,,,,,
Barkly,,,,,,,,0.0,2.0,100.0,
Tennant Creek,293000.0,-5.24,-9.15,-6.99,530.0,9.4,24.7,0.0,34.0,17.24,404.0
Daly,,,,,,,,,,,
Thamarrurr,,,,,,,,,,,
Tiwi Islands,,,,,,,,,,,
West Arnhem,,,,,,,,,,,
Anindilyakwa,,,,,,,,,,,
East Arnhem,,,,,,,,,,,
Nhulunbuy,,,,,,,,0.0,1.0,-85.71,
Elsey,,,,,,,,,,,
Katherine,390000.0,-1.01,-2.26,-2.26,500.0,6.66,2.04,1.0,31.0,-20.51,408.0
Victoria River,,,,,,,,,,,
Aranda,1199000.0,-5.78,-7.74,-14.06,830.0,3.59,16.9,3.0,8.0,-33.33,
Belconnen,499000.0,-12.49,,,580.0,6.04,7.4,0.0,6.0,-25.0,
Bruce,924500.0,5.76,-19.23,-5.67,700.0,3.93,1.44,1.0,11.0,-21.43,
Charnwood,699000.0,-1.44,0.0,-1.83,570.0,4.24,0.0,1.0,5.0,-61.54,
Cook,,,,,690.0,,-1.43,2.0,3.0,-50.0,
Dunlop,850000.0,0.0,6.38,0.0,650.0,3.97,0.0,8.0,19.0,-20.83,
Evatt,879500.0,2.94,2.26,3.59,635.0,3.75,0.79,3.0,15.0,0.0,
Florey,,6.38,,,645.0,,2.38,4.0,6.0,-25.0,
Giralang,975000.0,2.9,12.06,4.33,680.0,3.62,11.47,3.0,5.0,-28.57,
Hawker,,,,,660.0,,0.0,3.0,5.0,150.0,
Higgins,830000.0,,,3.75,625.0,3.91,4.16,3.0,10.0,150.0,
Holt,799000.0,3.31,5.82,-0.07,640.0,4.16,3.22,7.0,18.0,63.64,
Kaleen,1017500.0,2.26,2.26,1.75,700.0,3.57,11.11,3.0,14.0,-17.65,
Latham,790000.0,0.0,-1.13,-1.25,660.0,4.34,6.45,2.0,9.0,0.0,
Macquarie,894500.0,2.27,1.76,-5.85,650.0,3.77,0.77,3.0,6.0,-25.0,
Mckellar,,,,,780.0,,9.85,1.0,2.0,-50.0,
Melba,,0.93,,,680.0,,3.81,5.0,6.0,-33.33,
Page,,,,,600.0,,0.0,3.0,6.0,-14.29,
Scullin,849000.0,,,3.53,600.0,3.67,0.0,2.0,7.0,40.0,
Spence,,0.72,,,590.0,,0.0,5.0,7.0,600.0,
Weetangera,1349500.0,3.73,,,795.0,3.06,4.6,2.0,10.0,42.86,68.0
Hume,,,,,,,,0.0,0.0,0.0,
Canberra Airport,,,,,,,,,,,
Amaroo,944000.0,-1.06,-0.53,-0.64,720.0,3.96,5.88,5.0,16.0,6.67,
Bonner,950000.0,2.71,3.31,-4.91,680.0,3.72,-0.73,4.0,23.0,-32.35,
Casey,949000.0,2.59,6.03,15.03,660.0,3.61,-1.5,12.0,32.0,23.08,
Crace,1079000.0,4.14,-6.18,-9.9,750.0,3.61,0.0,7.0,18.0,-14.29,
Forde,1150000.0,0.43,6.77,0.87,740.0,3.34,-0.68,6.0,28.0,64.71,
Gungahlin,892500.0,0.0,-7.9,-7.52,700.0,4.07,0.0,9.0,23.0,4.55,
Hall,,,,,,,,0.0,0.0,-100.0,
Harrison,969500.0,1.3,-1.98,-10.24,720.0,3.86,-1.37,8.0,28.0,86.67,
Mitchell,,,,,,,,1.0,1.0,100.0,
Ngunnawal,729500.0,-0.14,-1.36,-8.24,615.0,4.38,2.5,7.0,24.0,-25.0,
Nicholls,1112500.0,-12.5,-11.0,-6.91,750.0,3.5,0.0,5.0,21.0,90.91,
Jacka,850000.0,,,,,,,0.0,10.0,400.0,
Moncrieff,1050000.0,0.0,1.94,-1.6,755.0,3.73,0.0,6.0,29.0,52.63,
Throsby,1030000.0,7.9,-7.13,-8.85,780.0,3.93,0.64,1.0,24.0,-7.69,
Ainslie,1490000.0,0.03,3.47,2.75,700.0,2.44,-3.45,2.0,14.0,100.0,
Braddon,745000.0,7.38,0.74,,650.0,4.53,-4.42,1.0,11.0,10.0,
Dickson,1175000.0,14.04,18.68,0.0,670.0,2.96,-2.9,0.0,11.0,10.0,
Downer,1250000.0,2.04,16.27,-1.58,700.0,2.91,1.44,0.0,11.0,37.5,
Hackett,1387500.0,-8.66,9.9,15.72,700.0,2.62,0.0,2.0,9.0,12.5,
Lyneham,949000.0,-2.23,-11.73,-10.05,655.0,3.58,0.0,2.0,14.0,40.0,
Turner,1140000.0,0.44,,,790.0,3.6,17.03,1.0,9.0,28.57,
Watson,1100000.0,-0.48,0.0,-6.78,640.0,3.02,-1.54,3.0,25.0,56.25,
Black Mountain,1295000.0,0.0,17.72,0.23,,,,0.0,9.0,28.57,79.0
Campbell,2000000.0,10.81,11.11,8.16,950.0,2.47,5.55,4.0,12.0,-14.29,
Reid,,,,,700.0,,0.0,0.0,2.0,100.0,
Russell,,,,,,,,,,,
Deakin,2250000.0,-10.79,7.14,-3.02,1000.0,2.31,17.64,5.0,20.0,25.0,
Forrest,4500000.0,1.29,,,1600.0,1.84,28.0,1.0,14.0,27.27,
Narrabundah,1590000.0,16.87,13.57,25.19,700.0,2.28,-3.45,8.0,30.0,233.33,
Yarralumla,2470000.0,9.33,17.61,3.13,995.0,2.09,3.1,1.0,18.0,12.5,93.0
Barton,,,,,,,,1.0,2.0,100.0,
Fyshwick,,,,,,,,0.0,0.0,0.0,
Banks,729000.0,1.94,-1.49,-9.05,650.0,4.63,10.16,9.0,18.0,157.14,
Bonython,950000.0,0.0,,,650.0,3.55,0.0,4.0,9.0,50.0,
Calwell,862500.0,-3.85,9.17,-4.12,685.0,4.12,6.2,5.0,10.0,-37.5,
Chisholm,820000.0,0.31,3.14,-2.68,695.0,4.4,6.92,4.0,14.0,0.0,
Conder,919000.0,-0.55,2.11,8.11,640.0,3.62,6.66,2.0,8.0,-27.27,
Fadden,1112000.0,1.17,5.9,-10.11,780.0,3.64,1.96,3.0,4.0,-20.0,
Gilmore,850000.0,3.63,,-5.24,680.0,4.16,-1.45,5.0,8.0,166.67,
Greenway,,,,,,,,3.0,11.0,10.0,
Isabella Plains,850000.0,0.0,9.67,0.0,650.0,3.97,4.83,3.0,12.0,50.0,
Kambah,849000.0,-1.11,-1.28,-0.12,650.0,3.98,0.77,14.0,41.0,-8.89,
Macarthur,,,,,,,,2.0,4.0,33.33,
Monash,889500.0,0.0,-0.56,-1.17,650.0,3.79,0.0,8.0,16.0,220.0,
Mount Taylor,,,,,,,,0.0,5.0,25.0,
Richardson,785000.0,-0.07,1.02,4.8,650.0,4.3,10.16,3.0,7.0,-12.5,
Theodore,834000.0,5.13,5.7,-4.14,600.0,3.74,0.0,6.0,13.0,30.0,
Wanniassa,850000.0,2.78,3.03,0.0,650.0,3.97,3.17,3.0,18.0,63.64,
Chapman,1350000.0,0.0,8.0,4.85,795.0,3.06,-1.86,3.0,8.0,100.0,
Duffy,1074500.0,9.84,19.38,-10.09,725.0,3.5,9.02,1.0,6.0,50.0,
Fisher,899000.0,2.89,0.0,-7.99,700.0,4.04,2.94,4.0,9.0,28.57,
Holder,900000.0,0.53,-4.26,-7.7,730.0,4.21,8.95,5.0,5.0,25.0,
Rivett,865000.0,-7.35,-4.42,-8.42,595.0,3.57,-2.46,3.0,6.0,-40.0,
Waramanga,,,,,685.0,,10.48,4.0,7.0,75.0,
Weston,560000.0,4.54,-2.61,-2.61,485.0,4.5,10.22,3.0,13.0,-18.75,52.0
Curtin,1549000.0,0.0,-0.07,17.43,740.0,2.48,2.77,4.0,11.0,-45.0,
Farrer,1550000.0,10.86,20.15,19.23,700.0,2.34,0.71,4.0,6.0,-25.0,
Garran,1595000.0,-1.42,8.13,6.33,790.0,2.57,-1.25,3.0,12.0,200.0,
Hughes,1697000.0,2.28,21.21,11.31,765.0,2.34,2.0,3.0,7.0,0.0,
Isaacs,,,,,810.0,,1.25,1.0,6.0,-14.29,
Mawson,1187500.0,-1.46,0.0,-5.0,700.0,3.06,-4.77,3.0,16.0,6.67,
O'Malley,3000000.0,2.51,-7.63,,1900.0,3.29,5.55,2.0,13.0,8.33,
Pearce,1250000.0,-9.65,-5.31,-7.41,740.0,3.07,2.77,2.0,8.0,-11.11,
Phillip,469000.0,,,,580.0,6.43,-3.34,1.0,5.0,-44.44,
Torrens,1170000.0,-10.82,6.36,,690.0,3.06,0.0,1.0,3.0,-62.5,
Coombs,1055000.0,-18.05,,-8.27,750.0,3.69,2.73,5.0,31.0,40.91,
Denman Prospect,1400000.0,1.39,0.79,0.21,910.0,3.38,-4.22,7.0,81.0,72.34,
Molonglo,,,,,,,,,,,
